year,month,cpi,inflation_rate,country_enc,month_sin,month_cos
2015,9,87.91,9.58,5,-1.0,-5.3846893227178126e-09
2015,12,297.09,-1.51,3,-7.1795860596832236e-09,1.0
2003,2,276.82,7.71,5,0.8660254031861399,0.500000001036284
2021,10,263.58,1.69,3,-0.8660254067759328,0.4999999948185802
2017,11,198.72,-1.07,7,-0.5000000056995618,0.8660254004937951
1991,8,295.4,7.63,2,-0.8660254013912434,-0.5000000041451357
2010,5,122.73,7.2,6,0.5000000025907099,-0.8660254022886916
2003,7,135.27,3.89,2,-0.49999999637300596,-0.8660254058784846
1991,5,228.14,10.71,4,0.5000000025907099,-0.8660254022886916
1994,6,219.76,4.39,6,3.5897930298416118e-09,-1.0
1991,7,258.92,7.09,2,-0.49999999637300596,-0.8660254058784846
1990,9,236.42,2.64,2,-1.0,-5.3846893227178126e-09
2011,6,217.3,11.84,0,3.5897930298416118e-09,-1.0
2014,1,251.41,-0.11,4,0.499999999481858,0.8660254040835881
2019,1,296.67,4.7,3,0.499999999481858,0.8660254040835881
1998,1,202.86,7.79,1,0.499999999481858,0.8660254040835881
1999,10,179.91,8.61,7,-0.8660254067759328,0.4999999948185802
2004,5,87.88,3.22,7,0.5000000025907099,-0.8660254022886916
1992,6,148.97,9.81,7,3.5897930298416118e-09,-1.0
1997,6,188.12,8.02,4,3.5897930298416118e-09,-1.0
2014,9,61.81,8.8,3,-1.0,-5.3846893227178126e-09
2010,10,291.55,4.85,7,-0.8660254067759328,0.4999999948185802
2023,1,71.05,5.66,4,0.499999999481858,0.8660254040835881
2016,3,299.39,-1.54,6,1.0,1.7948965149208059e-09
1998,4,111.53,5.09,7,0.8660254049810362,-0.49999999792743216
1999,9,230.67,-1.77,2,-1.0,-5.3846893227178126e-09
2016,1,170.63,10.52,1,0.499999999481858,0.8660254040835881
2014,8,63.81,8.96,2,-0.8660254013912434,-0.5000000041451357
2002,3,105.03,6.18,1,1.0,1.7948965149208059e-09
1993,8,290.79,1.37,0,-0.8660254013912434,-0.5000000041451357
2005,2,180.62,3.2,1,0.8660254031861399,0.500000001036284
2001,12,255.53,1.95,1,-7.1795860596832236e-09,1.0
2014,6,275.97,6.43,3,3.5897930298416118e-09,-1.0
2005,2,55.22,-0.18,0,0.8660254031861399,0.500000001036284
1991,7,230.45,7.02,4,-0.49999999637300596,-0.8660254058784846
1998,6,155.28,6.29,0,3.5897930298416118e-09,-1.0
2002,11,77.01,10.61,5,-0.5000000056995618,0.8660254004937951
2003,7,163.83,4.32,6,-0.49999999637300596,-0.8660254058784846
2001,9,286.23,0.1,1,-1.0,-5.3846893227178126e-09
2024,12,168.22,2.83,5,-7.1795860596832236e-09,1.0
2011,10,108.23,4.53,0,-0.8660254067759328,0.4999999948185802
2010,9,169.62,4.36,2,-1.0,-5.3846893227178126e-09
1992,6,165.22,3.41,7,3.5897930298416118e-09,-1.0
2011,11,124.52,11.42,4,-0.5000000056995618,0.8660254004937951
1998,8,176.23,5.56,3,-0.8660254013912434,-0.5000000041451357
1992,10,187.61,2.04,3,-0.8660254067759328,0.4999999948185802
2020,6,115.51,9.92,7,3.5897930298416118e-09,-1.0
1995,10,298.15,11.33,7,-0.8660254067759328,0.4999999948185802
2003,2,142.09,6.52,3,0.8660254031861399,0.500000001036284
2008,5,228.04,11.76,0,0.5000000025907099,-0.8660254022886916
2007,11,280.76,11.15,2,-0.5000000056995618,0.8660254004937951
1996,11,90.13,2.41,6,-0.5000000056995618,0.8660254004937951
2018,5,88.82,9.88,5,0.5000000025907099,-0.8660254022886916
1992,11,149.3,4.96,2,-0.5000000056995618,0.8660254004937951
2002,12,255.12,10.41,4,-7.1795860596832236e-09,1.0
2014,4,209.7,9.13,3,0.8660254049810362,-0.49999999792743216
2017,9,163.16,4.42,4,-1.0,-5.3846893227178126e-09
2000,12,158.91,-0.77,2,-7.1795860596832236e-09,1.0
1998,2,197.64,6.96,4,0.8660254031861399,0.500000001036284
2011,7,114.98,-1.95,1,-0.49999999637300596,-0.8660254058784846
2010,6,256.86,7.21,5,3.5897930298416118e-09,-1.0
2008,3,129.25,2.81,0,1.0,1.7948965149208059e-09
2022,7,197.07,3.84,1,-0.49999999637300596,-0.8660254058784846
1993,8,60.49,9.65,1,-0.8660254013912434,-0.5000000041451357
2022,4,144.36,11.73,3,0.8660254049810362,-0.49999999792743216
2005,12,221.21,0.13,5,-7.1795860596832236e-09,1.0
1990,8,75.71,2.62,3,-0.8660254013912434,-0.5000000041451357
2004,6,243.04,6.38,3,3.5897930298416118e-09,-1.0
2011,5,112.25,11.52,0,0.5000000025907099,-0.8660254022886916
2021,8,275.09,0.92,4,-0.8660254013912434,-0.5000000041451357
2012,6,147.93,3.96,4,3.5897930298416118e-09,-1.0
2022,10,242.76,7.68,3,-0.8660254067759328,0.4999999948185802
2011,8,199.39,-1.27,3,-0.8660254013912434,-0.5000000041451357
2001,6,154.56,-0.35,1,3.5897930298416118e-09,-1.0
2007,4,156.57,7.49,1,0.8660254049810362,-0.49999999792743216
2021,2,58.68,3.23,1,0.8660254031861399,0.500000001036284
1992,3,224.21,-0.33,4,1.0,1.7948965149208059e-09
1990,7,259.23,4.45,4,-0.49999999637300596,-0.8660254058784846
2014,11,103.28,0.44,0,-0.5000000056995618,0.8660254004937951
2009,11,254.9,11.17,0,-0.5000000056995618,0.8660254004937951
2006,6,236.64,3.03,2,3.5897930298416118e-09,-1.0
2011,6,270.37,7.34,4,3.5897930298416118e-09,-1.0
2022,9,277.75,7.99,1,-1.0,-5.3846893227178126e-09
2015,5,113.46,7.43,5,0.5000000025907099,-0.8660254022886916
2016,11,86.11,7.86,2,-0.5000000056995618,0.8660254004937951
2023,9,270.4,7.5,0,-1.0,-5.3846893227178126e-09
2012,1,247.97,4.93,7,0.499999999481858,0.8660254040835881
2005,3,56.62,10.18,5,1.0,1.7948965149208059e-09
2003,5,234.22,-0.14,0,0.5000000025907099,-0.8660254022886916
2003,7,134.15,8.49,2,-0.49999999637300596,-0.8660254058784846
2015,5,157.17,2.86,2,0.5000000025907099,-0.8660254022886916
2016,4,200.98,8.57,3,0.8660254049810362,-0.49999999792743216
1993,5,288.83,8.19,2,0.5000000025907099,-0.8660254022886916
1998,1,76.48,-1.01,0,0.499999999481858,0.8660254040835881
2016,11,53.08,10.17,0,-0.5000000056995618,0.8660254004937951
2004,5,213.65,8.25,7,0.5000000025907099,-0.8660254022886916
2014,9,50.99,3.54,6,-1.0,-5.3846893227178126e-09
2007,3,298.42,3.6,2,1.0,1.7948965149208059e-09
2019,10,67.39,-0.28,0,-0.8660254067759328,0.4999999948185802
2005,6,168.36,11.46,2,3.5897930298416118e-09,-1.0
2001,9,169.58,-1.78,5,-1.0,-5.3846893227178126e-09
2006,6,114.7,7.21,2,3.5897930298416118e-09,-1.0
2014,10,65.13,6.73,0,-0.8660254067759328,0.4999999948185802
2004,6,237.21,7.7,4,3.5897930298416118e-09,-1.0
2014,6,269.06,3.66,1,3.5897930298416118e-09,-1.0
2010,7,129.24,5.43,7,-0.49999999637300596,-0.8660254058784846
2008,6,260.42,2.17,5,3.5897930298416118e-09,-1.0
2013,8,277.81,4.68,5,-0.8660254013912434,-0.5000000041451357
1996,2,294.69,6.96,5,0.8660254031861399,0.500000001036284
2001,8,224.84,3.25,5,-0.8660254013912434,-0.5000000041451357
2000,4,158.1,5.6,4,0.8660254049810362,-0.49999999792743216
2022,2,261.43,9.72,1,0.8660254031861399,0.500000001036284
2014,9,163.99,3.19,5,-1.0,-5.3846893227178126e-09
2023,5,245.54,1.71,7,0.5000000025907099,-0.8660254022886916
2000,3,278.1,7.48,1,1.0,1.7948965149208059e-09
2005,12,210.45,8.32,1,-7.1795860596832236e-09,1.0
2021,3,230.17,5.36,1,1.0,1.7948965149208059e-09
2004,9,237.53,2.15,1,-1.0,-5.3846893227178126e-09
2004,5,254.34,10.24,5,0.5000000025907099,-0.8660254022886916
1996,10,135.73,8.76,4,-0.8660254067759328,0.4999999948185802
1991,7,276.43,9.33,7,-0.49999999637300596,-0.8660254058784846
1995,2,273.25,5.62,2,0.8660254031861399,0.500000001036284
2017,6,240.31,11.28,1,3.5897930298416118e-09,-1.0
2011,1,52.61,-0.13,6,0.499999999481858,0.8660254040835881
1994,8,201.31,8.35,2,-0.8660254013912434,-0.5000000041451357
2007,1,262.17,7.05,1,0.499999999481858,0.8660254040835881
2000,11,259.29,7.4,7,-0.5000000056995618,0.8660254004937951
1997,3,264.55,-0.14,4,1.0,1.7948965149208059e-09
2009,6,276.36,-1.45,2,3.5897930298416118e-09,-1.0
2000,8,276.49,3.36,5,-0.8660254013912434,-0.5000000041451357
2016,11,267.54,6.45,4,-0.5000000056995618,0.8660254004937951
2018,10,78.85,5.23,1,-0.8660254067759328,0.4999999948185802
2014,1,126.73,0.86,1,0.499999999481858,0.8660254040835881
2008,12,57.44,4.96,4,-7.1795860596832236e-09,1.0
1991,10,143.9,7.17,6,-0.8660254067759328,0.4999999948185802
1991,4,244.55,10.88,6,0.8660254049810362,-0.49999999792743216
1996,3,110.26,11.08,1,1.0,1.7948965149208059e-09
2020,11,109.09,3.05,7,-0.5000000056995618,0.8660254004937951
2022,1,61.83,6.47,7,0.499999999481858,0.8660254040835881
2000,5,197.36,11.52,0,0.5000000025907099,-0.8660254022886916
2002,8,225.49,-1.87,2,-0.8660254013912434,-0.5000000041451357
1999,7,62.22,4.87,5,-0.49999999637300596,-0.8660254058784846
2009,3,148.61,5.49,6,1.0,1.7948965149208059e-09
2010,5,202.78,6.31,2,0.5000000025907099,-0.8660254022886916
2003,5,275.68,3.74,2,0.5000000025907099,-0.8660254022886916
2013,8,87.22,3.12,3,-0.8660254013912434,-0.5000000041451357
1996,6,226.92,4.61,3,3.5897930298416118e-09,-1.0
1994,3,114.79,8.82,0,1.0,1.7948965149208059e-09
1995,7,191.03,-0.12,5,-0.49999999637300596,-0.8660254058784846
2024,1,218.22,3.03,3,0.499999999481858,0.8660254040835881
1998,2,51.85,2.6,0,0.8660254031861399,0.500000001036284
1990,7,89.54,3.76,5,-0.49999999637300596,-0.8660254058784846
2009,12,224.92,7.18,5,-7.1795860596832236e-09,1.0
1995,2,99.08,-1.05,7,0.8660254031861399,0.500000001036284
2021,2,253.25,4.28,4,0.8660254031861399,0.500000001036284
2002,10,228.65,10.1,0,-0.8660254067759328,0.4999999948185802
2010,7,261.4,5.06,1,-0.49999999637300596,-0.8660254058784846
2001,10,229.13,11.46,1,-0.8660254067759328,0.4999999948185802
1995,4,221.36,4.63,2,0.8660254049810362,-0.49999999792743216
2004,9,259.71,3.64,1,-1.0,-5.3846893227178126e-09
2010,7,155.01,2.08,3,-0.49999999637300596,-0.8660254058784846
2010,10,272.96,7.1,6,-0.8660254067759328,0.4999999948185802
2017,10,296.59,-1.36,5,-0.8660254067759328,0.4999999948185802
2006,6,239.98,10.71,5,3.5897930298416118e-09,-1.0
1996,4,111.41,6.74,2,0.8660254049810362,-0.49999999792743216
2012,8,156.94,2.24,2,-0.8660254013912434,-0.5000000041451357
2011,5,153.55,9.51,3,0.5000000025907099,-0.8660254022886916
1999,8,181.33,9.22,3,-0.8660254013912434,-0.5000000041451357
2007,12,220.6,5.32,0,-7.1795860596832236e-09,1.0
1991,8,52.75,-1.07,5,-0.8660254013912434,-0.5000000041451357
2001,11,102.94,6.05,4,-0.5000000056995618,0.8660254004937951
2011,9,209.12,3.14,7,-1.0,-5.3846893227178126e-09
2011,12,135.89,5.71,6,-7.1795860596832236e-09,1.0
2011,11,106.97,3.15,6,-0.5000000056995618,0.8660254004937951
1995,9,227.91,4.26,5,-1.0,-5.3846893227178126e-09
2009,7,257.5,1.93,2,-0.49999999637300596,-0.8660254058784846
1995,10,277.94,5.59,7,-0.8660254067759328,0.4999999948185802
1998,7,272.67,5.7,5,-0.49999999637300596,-0.8660254058784846
2018,6,227.14,7.36,5,3.5897930298416118e-09,-1.0
1994,9,286.95,-0.81,6,-1.0,-5.3846893227178126e-09
2002,8,279.19,3.06,7,-0.8660254013912434,-0.5000000041451357
2016,1,100.71,11.02,5,0.499999999481858,0.8660254040835881
2012,8,102.81,11.0,7,-0.8660254013912434,-0.5000000041451357
2023,2,164.06,11.97,5,0.8660254031861399,0.500000001036284
2014,9,133.24,9.22,2,-1.0,-5.3846893227178126e-09
2012,6,291.93,2.97,4,3.5897930298416118e-09,-1.0
2017,5,232.8,-0.98,0,0.5000000025907099,-0.8660254022886916
2015,7,146.09,7.48,1,-0.49999999637300596,-0.8660254058784846
2001,11,104.94,8.43,6,-0.5000000056995618,0.8660254004937951
1992,4,244.23,3.97,4,0.8660254049810362,-0.49999999792743216
1998,9,216.52,3.67,7,-1.0,-5.3846893227178126e-09
2004,10,209.82,8.51,2,-0.8660254067759328,0.4999999948185802
1997,12,270.81,0.7,3,-7.1795860596832236e-09,1.0
2017,8,114.58,8.19,7,-0.8660254013912434,-0.5000000041451357
2015,1,87.02,6.61,7,0.499999999481858,0.8660254040835881
2005,1,268.5,11.27,7,0.499999999481858,0.8660254040835881
2023,3,57.57,0.17,5,1.0,1.7948965149208059e-09
2009,8,297.45,10.73,4,-0.8660254013912434,-0.5000000041451357
1990,8,113.11,2.21,0,-0.8660254013912434,-0.5000000041451357
2013,2,182.48,3.22,0,0.8660254031861399,0.500000001036284
2018,1,276.65,6.16,5,0.499999999481858,0.8660254040835881
1993,4,148.69,10.91,5,0.8660254049810362,-0.49999999792743216
1993,2,120.67,11.9,6,0.8660254031861399,0.500000001036284
1992,5,55.47,3.03,0,0.5000000025907099,-0.8660254022886916
1991,12,274.6,11.32,4,-7.1795860596832236e-09,1.0
2018,7,190.22,3.02,7,-0.49999999637300596,-0.8660254058784846
2017,10,82.41,6.23,3,-0.8660254067759328,0.4999999948185802
2001,11,250.58,7.47,6,-0.5000000056995618,0.8660254004937951
2004,12,127.46,2.64,5,-7.1795860596832236e-09,1.0
2020,10,51.83,3.08,0,-0.8660254067759328,0.4999999948185802
2021,5,155.62,3.62,4,0.5000000025907099,-0.8660254022886916
2011,1,243.98,8.69,4,0.499999999481858,0.8660254040835881
1992,10,251.79,11.72,6,-0.8660254067759328,0.4999999948185802
2006,12,169.3,1.32,3,-7.1795860596832236e-09,1.0
2018,5,283.85,-0.37,6,0.5000000025907099,-0.8660254022886916
2001,6,299.43,5.42,3,3.5897930298416118e-09,-1.0
2003,9,72.43,3.81,6,-1.0,-5.3846893227178126e-09
1997,1,60.02,0.83,1,0.499999999481858,0.8660254040835881
1991,3,183.04,7.49,4,1.0,1.7948965149208059e-09
2023,11,197.77,6.7,5,-0.5000000056995618,0.8660254004937951
2013,5,59.93,11.3,3,0.5000000025907099,-0.8660254022886916
2009,1,142.6,2.22,0,0.499999999481858,0.8660254040835881
1999,7,222.04,9.83,0,-0.49999999637300596,-0.8660254058784846
1996,1,138.32,5.57,4,0.499999999481858,0.8660254040835881
1990,10,138.16,0.44,3,-0.8660254067759328,0.4999999948185802
1999,10,254.25,9.28,3,-0.8660254067759328,0.4999999948185802
1994,3,59.28,9.86,3,1.0,1.7948965149208059e-09
2010,11,264.49,1.39,7,-0.5000000056995618,0.8660254004937951
1998,1,60.56,11.52,6,0.499999999481858,0.8660254040835881
2018,9,53.17,1.5,1,-1.0,-5.3846893227178126e-09
2020,12,153.3,-1.8,7,-7.1795860596832236e-09,1.0
2016,7,51.35,10.34,1,-0.49999999637300596,-0.8660254058784846
1995,10,87.99,2.96,1,-0.8660254067759328,0.4999999948185802
2020,9,136.98,11.47,1,-1.0,-5.3846893227178126e-09
1991,9,137.14,4.43,1,-1.0,-5.3846893227178126e-09
2010,11,81.53,-0.55,1,-0.5000000056995618,0.8660254004937951
2023,11,238.19,-0.84,3,-0.5000000056995618,0.8660254004937951
2011,9,177.51,2.85,7,-1.0,-5.3846893227178126e-09
2002,10,231.4,4.44,1,-0.8660254067759328,0.4999999948185802
2008,5,153.8,1.86,5,0.5000000025907099,-0.8660254022886916
2022,12,62.83,10.05,3,-7.1795860596832236e-09,1.0
1992,7,279.77,-0.25,6,-0.49999999637300596,-0.8660254058784846
2008,6,83.7,5.89,3,3.5897930298416118e-09,-1.0
1996,6,85.72,7.25,6,3.5897930298416118e-09,-1.0
2004,3,123.27,5.5,4,1.0,1.7948965149208059e-09
2014,12,183.09,7.01,5,-7.1795860596832236e-09,1.0
2011,10,127.81,-0.08,6,-0.8660254067759328,0.4999999948185802
2012,6,209.41,8.57,2,3.5897930298416118e-09,-1.0
1999,10,186.81,8.46,2,-0.8660254067759328,0.4999999948185802
1996,6,213.14,8.6,4,3.5897930298416118e-09,-1.0
2014,5,73.32,2.29,3,0.5000000025907099,-0.8660254022886916
2013,12,283.64,11.38,5,-7.1795860596832236e-09,1.0
1994,4,144.98,2.27,0,0.8660254049810362,-0.49999999792743216
2010,10,229.0,0.98,1,-0.8660254067759328,0.4999999948185802
2009,5,60.81,7.2,7,0.5000000025907099,-0.8660254022886916
2018,7,257.06,-0.74,1,-0.49999999637300596,-0.8660254058784846
2009,12,196.7,11.24,4,-7.1795860596832236e-09,1.0
2007,4,58.36,11.98,3,0.8660254049810362,-0.49999999792743216
1993,9,60.88,11.63,4,-1.0,-5.3846893227178126e-09
2000,4,131.4,10.04,1,0.8660254049810362,-0.49999999792743216
2011,9,109.99,1.0,3,-1.0,-5.3846893227178126e-09
2003,10,294.19,11.97,3,-0.8660254067759328,0.4999999948185802
2017,9,189.84,-0.19,2,-1.0,-5.3846893227178126e-09
1993,7,133.64,-0.03,4,-0.49999999637300596,-0.8660254058784846
2005,7,239.18,5.68,3,-0.49999999637300596,-0.8660254058784846
2012,10,189.16,10.48,7,-0.8660254067759328,0.4999999948185802
2002,1,150.81,4.89,5,0.499999999481858,0.8660254040835881
2009,2,75.36,6.19,5,0.8660254031861399,0.500000001036284
1994,12,68.41,6.69,4,-7.1795860596832236e-09,1.0
2008,3,76.27,11.03,6,1.0,1.7948965149208059e-09
2010,3,123.66,4.4,7,1.0,1.7948965149208059e-09
1994,3,284.53,5.38,2,1.0,1.7948965149208059e-09
2003,9,131.17,8.84,0,-1.0,-5.3846893227178126e-09
1995,11,70.05,-0.62,7,-0.5000000056995618,0.8660254004937951
1994,2,232.04,6.52,2,0.8660254031861399,0.500000001036284
2013,1,249.76,-0.4,5,0.499999999481858,0.8660254040835881
2018,1,125.82,0.41,2,0.499999999481858,0.8660254040835881
2018,6,239.78,3.9,4,3.5897930298416118e-09,-1.0
1991,12,78.82,10.26,0,-7.1795860596832236e-09,1.0
1995,7,212.31,2.38,6,-0.49999999637300596,-0.8660254058784846
2023,2,211.55,1.2,7,0.8660254031861399,0.500000001036284
2001,2,196.94,10.48,4,0.8660254031861399,0.500000001036284
2011,8,87.87,1.04,5,-0.8660254013912434,-0.5000000041451357
1993,7,178.23,-1.4,2,-0.49999999637300596,-0.8660254058784846
1995,4,114.95,1.19,0,0.8660254049810362,-0.49999999792743216
1992,7,141.83,7.07,4,-0.49999999637300596,-0.8660254058784846
2002,4,266.41,3.18,6,0.8660254049810362,-0.49999999792743216
2012,5,110.53,3.14,7,0.5000000025907099,-0.8660254022886916
2024,11,111.98,6.95,3,-0.5000000056995618,0.8660254004937951
2015,11,159.21,9.26,2,-0.5000000056995618,0.8660254004937951
1998,8,111.93,4.22,2,-0.8660254013912434,-0.5000000041451357
2012,11,207.11,-1.44,3,-0.5000000056995618,0.8660254004937951
1993,11,172.96,7.85,0,-0.5000000056995618,0.8660254004937951
2023,4,244.08,8.78,1,0.8660254049810362,-0.49999999792743216
1997,11,257.89,-0.76,2,-0.5000000056995618,0.8660254004937951
2023,7,184.24,0.91,4,-0.49999999637300596,-0.8660254058784846
1995,12,153.06,2.55,7,-7.1795860596832236e-09,1.0
1996,2,201.52,5.29,0,0.8660254031861399,0.500000001036284
1994,2,179.19,-1.76,7,0.8660254031861399,0.500000001036284
1992,9,142.53,-1.94,0,-1.0,-5.3846893227178126e-09
2006,10,158.2,0.06,5,-0.8660254067759328,0.4999999948185802
2008,8,261.15,8.57,1,-0.8660254013912434,-0.5000000041451357
1990,3,210.44,7.39,1,1.0,1.7948965149208059e-09
1998,7,209.99,2.99,1,-0.49999999637300596,-0.8660254058784846
1993,1,229.25,9.63,2,0.499999999481858,0.8660254040835881
1999,4,298.71,-0.94,5,0.8660254049810362,-0.49999999792743216
2021,4,179.22,4.69,1,0.8660254049810362,-0.49999999792743216
1990,8,202.84,3.3,5,-0.8660254013912434,-0.5000000041451357
2012,4,168.07,3.76,7,0.8660254049810362,-0.49999999792743216
2006,11,136.07,8.75,4,-0.5000000056995618,0.8660254004937951
2019,9,221.38,6.11,1,-1.0,-5.3846893227178126e-09
2016,10,222.88,-0.58,7,-0.8660254067759328,0.4999999948185802
2004,7,195.44,-1.5,1,-0.49999999637300596,-0.8660254058784846
1996,10,69.17,2.72,3,-0.8660254067759328,0.4999999948185802
2022,11,53.62,10.16,7,-0.5000000056995618,0.8660254004937951
1994,5,252.34,-1.34,2,0.5000000025907099,-0.8660254022886916
2023,8,77.35,9.4,6,-0.8660254013912434,-0.5000000041451357
1992,4,145.95,5.52,2,0.8660254049810362,-0.49999999792743216
2021,10,106.83,0.73,4,-0.8660254067759328,0.4999999948185802
1991,11,252.39,0.3,4,-0.5000000056995618,0.8660254004937951
2005,6,88.21,3.74,1,3.5897930298416118e-09,-1.0
2006,5,155.74,5.39,0,0.5000000025907099,-0.8660254022886916
2001,10,281.71,5.7,3,-0.8660254067759328,0.4999999948185802
1994,3,285.67,0.49,5,1.0,1.7948965149208059e-09
1993,8,190.82,1.56,6,-0.8660254013912434,-0.5000000041451357
2005,6,228.56,3.55,2,3.5897930298416118e-09,-1.0
2007,4,62.24,-1.85,1,0.8660254049810362,-0.49999999792743216
2009,1,85.08,-0.96,6,0.499999999481858,0.8660254040835881
1998,10,85.51,7.74,5,-0.8660254067759328,0.4999999948185802
2005,1,256.14,-0.93,5,0.499999999481858,0.8660254040835881
2024,3,251.73,3.88,6,1.0,1.7948965149208059e-09
2018,8,157.88,8.69,4,-0.8660254013912434,-0.5000000041451357
2019,8,189.01,8.72,0,-0.8660254013912434,-0.5000000041451357
2009,2,144.49,2.51,5,0.8660254031861399,0.500000001036284
2011,12,178.93,5.02,7,-7.1795860596832236e-09,1.0
2012,12,57.15,1.94,2,-7.1795860596832236e-09,1.0
2011,11,193.53,2.33,6,-0.5000000056995618,0.8660254004937951
1990,1,189.73,3.05,1,0.499999999481858,0.8660254040835881
2010,5,143.46,2.98,1,0.5000000025907099,-0.8660254022886916
2008,12,251.06,-0.47,5,-7.1795860596832236e-09,1.0
1997,1,203.14,10.21,4,0.499999999481858,0.8660254040835881
1994,8,166.48,4.28,0,-0.8660254013912434,-0.5000000041451357
2018,9,140.62,7.2,6,-1.0,-5.3846893227178126e-09
2007,2,119.62,5.29,4,0.8660254031861399,0.500000001036284
2018,11,250.02,-0.52,2,-0.5000000056995618,0.8660254004937951
2004,4,196.22,2.83,1,0.8660254049810362,-0.49999999792743216
2020,6,92.9,4.62,0,3.5897930298416118e-09,-1.0
2004,7,102.03,-1.44,0,-0.49999999637300596,-0.8660254058784846
1992,5,203.52,9.85,1,0.5000000025907099,-0.8660254022886916
2022,1,79.53,-1.61,1,0.499999999481858,0.8660254040835881
2013,7,214.46,3.18,3,-0.49999999637300596,-0.8660254058784846
2013,7,299.94,2.22,6,-0.49999999637300596,-0.8660254058784846
2002,5,298.17,10.53,2,0.5000000025907099,-0.8660254022886916
2016,2,288.21,8.88,4,0.8660254031861399,0.500000001036284
2022,2,93.48,6.78,4,0.8660254031861399,0.500000001036284
2008,9,151.08,1.88,4,-1.0,-5.3846893227178126e-09
2014,9,210.32,0.27,6,-1.0,-5.3846893227178126e-09
1995,11,211.07,11.07,2,-0.5000000056995618,0.8660254004937951
2022,4,124.06,8.2,4,0.8660254049810362,-0.49999999792743216
2014,4,51.05,11.66,4,0.8660254049810362,-0.49999999792743216
2012,7,130.05,-1.29,3,-0.49999999637300596,-0.8660254058784846
2006,5,232.46,-0.36,2,0.5000000025907099,-0.8660254022886916
2010,12,156.61,-1.63,1,-7.1795860596832236e-09,1.0
2009,1,246.89,3.72,7,0.499999999481858,0.8660254040835881
2001,5,298.95,8.34,1,0.5000000025907099,-0.8660254022886916
2002,4,178.53,0.27,2,0.8660254049810362,-0.49999999792743216
2007,3,187.06,7.53,3,1.0,1.7948965149208059e-09
2011,1,281.29,6.05,4,0.499999999481858,0.8660254040835881
2013,9,268.54,7.1,5,-1.0,-5.3846893227178126e-09
2022,4,74.05,11.89,7,0.8660254049810362,-0.49999999792743216
1992,3,103.01,0.79,1,1.0,1.7948965149208059e-09
2006,8,71.9,2.66,0,-0.8660254013912434,-0.5000000041451357
2021,7,67.93,11.81,4,-0.49999999637300596,-0.8660254058784846
2006,6,202.76,7.34,5,3.5897930298416118e-09,-1.0
2014,11,64.9,-0.05,7,-0.5000000056995618,0.8660254004937951
1997,6,183.96,8.65,4,3.5897930298416118e-09,-1.0
2024,2,236.17,-0.06,2,0.8660254031861399,0.500000001036284
2018,9,165.17,8.22,7,-1.0,-5.3846893227178126e-09
2001,1,256.16,5.5,2,0.499999999481858,0.8660254040835881
1998,4,270.73,2.04,5,0.8660254049810362,-0.49999999792743216
2015,4,56.48,8.35,6,0.8660254049810362,-0.49999999792743216
2011,11,78.35,2.26,0,-0.5000000056995618,0.8660254004937951
2020,9,277.76,6.02,6,-1.0,-5.3846893227178126e-09
2019,12,213.93,11.32,4,-7.1795860596832236e-09,1.0
2004,3,240.08,9.99,3,1.0,1.7948965149208059e-09
2022,9,184.71,5.01,0,-1.0,-5.3846893227178126e-09
1992,2,176.62,7.23,4,0.8660254031861399,0.500000001036284
2023,1,139.78,2.31,5,0.499999999481858,0.8660254040835881
2006,7,265.04,3.62,0,-0.49999999637300596,-0.8660254058784846
1994,2,245.31,-1.81,1,0.8660254031861399,0.500000001036284
2019,1,93.05,-1.52,5,0.499999999481858,0.8660254040835881
2004,11,96.24,1.5,0,-0.5000000056995618,0.8660254004937951
1997,9,109.13,0.99,2,-1.0,-5.3846893227178126e-09
2017,12,299.67,1.0,4,-7.1795860596832236e-09,1.0
2010,8,186.3,8.09,3,-0.8660254013912434,-0.5000000041451357
1999,3,177.45,11.84,1,1.0,1.7948965149208059e-09
2017,2,251.77,-0.9,0,0.8660254031861399,0.500000001036284
2010,1,139.95,0.13,4,0.499999999481858,0.8660254040835881
2017,10,159.63,9.85,4,-0.8660254067759328,0.4999999948185802
2011,4,168.74,4.4,1,0.8660254049810362,-0.49999999792743216
2008,6,206.4,11.72,4,3.5897930298416118e-09,-1.0
2013,11,80.17,5.19,6,-0.5000000056995618,0.8660254004937951
2017,2,106.24,-0.21,1,0.8660254031861399,0.500000001036284
2002,6,223.28,5.08,3,3.5897930298416118e-09,-1.0
1998,5,64.12,0.14,4,0.5000000025907099,-0.8660254022886916
1998,1,179.39,-0.05,6,0.499999999481858,0.8660254040835881
2010,10,245.4,1.82,4,-0.8660254067759328,0.4999999948185802
2013,7,69.42,11.55,3,-0.49999999637300596,-0.8660254058784846
2020,7,286.09,0.73,2,-0.49999999637300596,-0.8660254058784846
2018,5,114.8,7.83,1,0.5000000025907099,-0.8660254022886916
1999,4,138.11,9.04,6,0.8660254049810362,-0.49999999792743216
1993,2,139.31,8.9,5,0.8660254031861399,0.500000001036284
1992,12,119.96,8.51,5,-7.1795860596832236e-09,1.0
2002,7,204.16,4.55,6,-0.49999999637300596,-0.8660254058784846
2010,8,232.45,3.6,5,-0.8660254013912434,-0.5000000041451357
1997,9,215.09,11.09,5,-1.0,-5.3846893227178126e-09
1998,6,196.13,6.14,5,3.5897930298416118e-09,-1.0
1990,11,133.18,7.13,3,-0.5000000056995618,0.8660254004937951
